best_match_score,__id_left,__id_right,registration_code,school_short_name,school_full_name,school_old_name,district,education_office,post_adress,longitude,latitude,places_amount,pupils,staf,students_per_teacher,EONAME,Birth,UkrBall100,UkrBall12,UkrBall,UkrAdaptScale,histBall100,histBall12,histBall,mathBall100,mathBall12,mathBall,physBall100,physBall12,physBall,chemBall100,chemBall12,chemBall,bioBall100,bioBall12,bioBall,geoBall100,geoBall12,geoBall,engBall100,engBall12,engBall,fraBall100,fraBall12,fraBall,deuBall100,deuBall12,deuBall,spaBall100,spaBall12,spaBall
0.009603210896681393,10_left,69_right,22335988,Ліцей «Сихівський»,"Ліцей ""Сихівський""","Навчально-виховний комплекс «Школа-гімназія ""Сихівська""»",Сихівський,Відділ освіти Сихівського та Личаківського районів,"79070, м. Львів, вул. Г. Хоткевича, 48",24.0441691,49.79653234,1350.0,1397,159.61,8.752584424534803,"Ліцей ""Сихівський"" Львівської міської ради",2002.7088607594937,166.46753246753246,9.415584415584416,71.1948051948052,0.0,158.57575757575756,8.96551724137931,53.24242424242424,154.11320754716982,7.938775510204081,32.60377358490566,136.2,8.0,24.8,130.66666666666666,,27.333333333333332,163.36363636363637,9.125,53.36363636363637,137.85714285714286,6.714285714285714,45.04761904761905,153.44285714285715,8.745762711864407,47.857142857142854,,,,197.0,,69.0,,,
0.29560884795320275,11_left,75_right,22350226,Ліцей №15,Ліцей №15 Львівської міської ради,Спеціалізована середня загальноосвітня школа №15 з поглибленим вивченням англійської та французької мов,Залізничний,Відділ освіти Шевченківського та Залізничного районів,"79040, м. Львів, вул. Є. Патона, 7",23.96400046,49.82081532,822.0,849,116.81,7.268213337899152,Ліцей №15 Львівської міської ради,2002.7608695652175,162.3695652173913,9.0,67.76086956521739,0.0,150.3793103448276,9.173913043478262,51.3448275862069,134.75,6.444444444444445,24.714285714285715,133.5,,23.0,,,,152.0,7.5,46.8,149.16666666666666,7.6,49.666666666666664,158.88235294117646,8.5,48.64705882352941,,,,,,,,,
0.29560884795320275,12_left,77_right,22350284,Ліцей №18,Ліцей №18 Львівської міської ради,Середня загальноосвітня школа №18,Залізничний,Відділ освіти Шевченківського та Залізничного районів,"79021, м. Львів, вул. О. Кульчицької, 18",23.97986231,49.81716308,1015.0,804,116.5,6.901287553648069,Ліцей №18 Львівської міської ради,2002.712765957447,158.5163043478261,8.597826086956522,65.55434782608695,0.0,143.01492537313433,8.366666666666667,46.791044776119406,120.125,6.323529411764706,21.825,134.5,6.0,24.75,132.2,6.0,27.6,136.8421052631579,6.6923076923076925,40.89473684210526,133.0344827586207,6.555555555555555,42.44827586206897,157.83823529411765,8.507936507936508,48.088235294117645,,,,,,,,,
0.29560884795320275,13_left,78_right,20834090,Ліцей №2,Ліцей №2 Львівської міської ради,Львівська спеціалізована середня загальноосвітня школа №2 з поглибленим вивченням англійської мови,Франківський,Відділ освіти Галицького та Франківського районів,"79053, м. Львів, вул. Володимира Великого, 55а",24.00260134,49.80753097,1320.0,1108,147.97,7.488004325201055,Ліцей №2 Львівської міської ради,2002.767857142857,171.01818181818183,9.854545454545455,76.85454545454546,0.0,164.07142857142858,9.851851851851851,63.464285714285715,152.67857142857142,8.0,33.607142857142854,140.0,6.0,25.0,145.0,,34.0,171.5,9.25,59.25,,,,165.7450980392157,9.24,53.15686274509804,,,,,,,,,
0.29560884795320275,14_left,79_right,23887276,Ліцей №21,Ліцей №21 Львівської міської ради,Середня школа №21,Личаківський,Відділ освіти Сихівського та Личаківського районів,"79000, м. Львів, вул. О. Кониського, 8",24.03791904,49.83597444,570.0,563,79.17,7.1112795250726295,Ліцей №21 Львівської міської ради,2002.7096774193549,158.36666666666667,8.666666666666666,65.0,0.0,141.77777777777777,8.11111111111111,45.111111111111114,138.0952380952381,6.666666666666667,26.285714285714285,138.0,,24.0,191.0,11.0,66.0,162.83333333333334,,53.833333333333336,124.66666666666667,,36.333333333333336,135.71428571428572,7.607142857142857,43.42857142857143,,,,100.0,,17.0,,,
0.29560884795320275,15_left,80_right,23266976,Ліцей №28,Ліцей №28 Львівської міської ради,Спеціалізована середня загальноосвітня школа №28 з поглибленим вивченням німецької мови,Галицький,Відділ освіти Галицького та Франківського районів,"79011, м. Львів, вул. Тютюнників, 2",24.03627319,49.82988089,800.0,870,108.94,7.986047365522307,Ліцей №28 Львівської міської ради,2002.8166666666666,177.05833333333334,10.166666666666666,80.35,0.0,161.54166666666666,9.636363636363637,57.416666666666664,163.0,8.384615384615385,36.285714285714285,156.0,9.0,35.5,147.5,5.5,37.25,168.3,9.8,59.4,130.47058823529412,7.0,41.64705882352941,164.625,8.842105263157896,51.75,163.0,,51.0,163.42105263157896,9.241379310344827,52.39473684210526,,,
0.29560884795320275,16_left,81_right,23887129,Ліцей №37,Ліцей №37 Львівської міської ради,Львівська спеціалізована середня загальноосвітня школа №37 з поглибленим вивченням французької мови,Личаківський,Відділ освіти Сихівського та Личаківського районів,"79010, м. Львів, вул. Солодова, 6",24.04899776,49.8413406,620.0,602,88.41,6.809184481393507,Ліцей №37 Львівської міської ради,2002.8181818181818,179.72727272727272,10.272727272727273,82.75757575757575,0.0,169.0,9.733333333333333,62.666666666666664,165.0,8.833333333333334,38.05263157894737,,,,184.75,10.0,60.75,172.69230769230768,10.285714285714286,61.07692307692308,157.25,9.0,54.0,166.1304347826087,8.9375,54.391304347826086,172.0,10.5,55.5,,,,,,
0.29560884795320275,17_left,82_right,22350232,Ліцей №38,Ліцей №38 Львівської міської ради,Навчально-виховний комплекс «Школа-садок І-ІІІ ступенів №38» міста Львова,Шевченківський,Відділ освіти Шевченківського та Залізничного районів,"79069, м. Львів, вул. Порічкова, 4а",23.96148586,49.86696475,600.0,556,93.6,5.94017094017094,Ліцей №38 Львівської міської ради,2002.576923076923,147.8,8.32,62.56,0.0,120.76470588235294,7.352941176470588,40.76470588235294,156.9090909090909,8.666666666666666,33.54545454545455,169.5,9.0,42.25,,,,155.0,8.0,46.0,133.88888888888889,6.0,41.44444444444444,138.73333333333332,7.916666666666667,41.4,,,,,,,,,
0.29560884795320275,18_left,73_right,20834322,Ліцей №45,Ліцей №45 Львівської міської ради,Львівська спеціалізована середня загальноосвітня школа І-ІІІ ст. №45 з поглибленим вивченням англійської мови,Франківський,Відділ освіти Галицького та Франківського районів,"79060, м. Львів, вул. Наукова, 25",23.99227995,49.802155400000004,1200.0,1002,137.16,7.305336832895888,Ліцей № 45 Львівської міської ради,2002.671052631579,163.34666666666666,9.04,68.62666666666667,0.0,145.83333333333334,8.36,48.407407407407405,146.86274509803923,7.3,28.823529411764707,171.5,,42.0,,,,154.375,6.0,47.75,168.33333333333334,7.333333333333333,61.0,170.75,9.588235294117647,54.89705882352941,,,,,,,,,
0.6529961515837608,19_left,83_right,20834339,Ліцей №46 ім. В'ячеслава Чорновола,Ліцей №46 ім. В'ячеслава Чорновола Львівської міської ради,Спеціалізована середня загальноосвітня школа №46 з поглибленим вивченням англійської мови імені В´ячеслава Чорновола,Франківський,Відділ освіти Галицького та Франківського районів,"79060, м. Львів, вул. Наукова, 90",23.99128714,49.80690954,1100.0,1152,143.81,8.010569501425493,Ліцей №46 ім.В'ячеслава Чорновола Львівської міської ради,2002.7971014492753,164.40441176470588,8.985294117647058,69.44117647058823,0.0,144.21666666666667,8.222222222222221,47.63333333333333,158.8780487804878,8.048780487804878,33.8780487804878,130.6,,23.0,145.5,5.0,35.5,152.58333333333334,8.0,46.583333333333336,162.42857142857142,8.875,57.642857142857146,158.9298245614035,8.745098039215685,49.43859649122807,,,,,,,,,
